from,to,cost
181,328,1102.5030563639516
328,181,1102.5030563639516
181,374,800.3074788912879
374,181,800.3074788912879
181,376,1424.3212946418055
376,181,1424.3212946418055
181,379,853.0046922466792
379,181,853.0046922466792
182,244,1210.2624233713166
244,182,1210.2624233713166
182,248,1371.3928346282698
248,182,1371.3928346282698
182,312,1118.2233453514139
312,182,1118.2233453514139
182,369,1356.289139319148
369,182,1356.289139319148
182,371,437.6263982415405
371,182,437.6263982415405
182,373,1253.1236522621941
373,182,1253.1236522621941
182,374,587.0133101556497
374,182,587.0133101556497
183,251,953.9214445351058
251,183,953.9214445351058
183,259,823.6920724451631
259,183,823.6920724451631
184,258,608.3375031116419
258,184,608.3375031116419
184,325,845.0054529493341
325,184,845.0054529493341
184,398,1397.5046978293558
398,184,1397.5046978293558
184,400,1606.111228740245
400,184,1606.111228740245
184,401,1075.357727605911
401,184,1075.357727605911
184,406,980.0099132293553
406,184,980.0099132293553
184,409,1380.281264460198
409,184,1380.281264460198
184,410,1381.3267561642879
410,184,1381.3267561642879
185,328,1352.9252839796693
328,185,1352.9252839796693
185,352,1196.577683569539
352,185,1196.577683569539
185,379,829.1591543311329
379,185,829.1591543311329
185,382,1552.2314337610935
382,185,1552.2314337610935
185,384,1430.6196801127612
384,185,1430.6196801127612
185,385,283.54679154021005
385,185,283.54679154021005
185,386,969.9660266536398
386,185,969.9660266536398
185,395,1271.9151052941386
395,185,1271.9151052941386
186,189,512.4149158594416
189,186,512.4149158594416
186,251,1071.243002749875
251,186,1071.243002749875
186,252,836.1904020288395
252,186,836.1904020288395
187,188,419.84271015878545
188,187,419.84271015878545
187,190,575.198054517254
190,187,575.198054517254
187,257,1105.7842956339664
257,187,1105.7842956339664
187,316,1010.6185107644001
316,187,1010.6185107644001
187,337,1077.2528748258464
337,187,1077.2528748258464
187,366,1060.1094202734412
366,187,1060.1094202734412
188,190,770.6224900808514
190,188,770.6224900808514
188,257,801.0645350644049
257,188,801.0645350644049
188,316,598.7412860719027
316,188,598.7412860719027
188,337,1022.7892569911503
337,188,1022.7892569911503
188,366,823.5868822218836
366,188,823.5868822218836
188,367,1002.3266986245987
367,188,1002.3266986245987
189,251,1130.1339797762157
251,189,1130.1339797762157
189,252,1271.2949594953682
252,189,1271.2949594953682
189,337,1524.7306562905462
337,189,1524.7306562905462
189,339,1623.766468894975
339,189,1623.766468894975
190,199,981.5460351501777
199,190,981.5460351501777
190,366,865.552885946071
366,190,865.552885946071
191,310,404.1622392711
310,191,404.1622392711
191,327,832.182831007157
327,191,832.182831007157
194,200,767.8590000902084
200,194,767.8590000902084
194,282,906.5749301755193
282,194,906.5749301755193
194,286,850.9505171195353
286,194,850.9505171195353
195,196,1106.8614622288192
196,195,1106.8614622288192
195,254,848.5220353135118
254,195,848.5220353135118
195,262,444.69562543640296
262,195,444.69562543640296
195,327,920.581389246858
327,195,920.581389246858
195,345,959.7200705305703
345,195,959.7200705305703
195,348,1484.1469386076976
348,195,1484.1469386076976
196,262,946.2764376531665
262,196,946.2764376531665
196,319,1128.652485131972
319,196,1128.652485131972
196,348,942.3815750501967
348,196,942.3815750501967
196,349,1204.5614851296264
349,196,1204.5614851296264
196,350,1012.1413733177361
350,196,1012.1413733177361
197,253,824.3775010988295
253,197,824.3775010988295
197,282,844.2029639790609
282,197,844.2029639790609
197,342,1104.6943965004746
342,197,1104.6943965004746
197,343,1036.0705214791526
343,197,1036.0705214791526
197,344,1508.113960855901
344,197,1508.113960855901
197,472,989.4869796596168
472,197,989.4869796596168
197,473,972.723729357642
473,197,972.723729357642
197,564,303.21788078332645
564,197,303.21788078332645
198,213,646.8584741719604
213,198,646.8584741719604
198,254,925.3070319323853
254,198,925.3070319323853
198,323,577.3967056082523
323,198,577.3967056082523
199,250,780.7539739831374
250,199,780.7539739831374
200,286,460.4634916069288
286,200,460.4634916069288
200,287,452.3895113954406
287,200,452.3895113954406
200,468,900.1043590486132
468,200,900.1043590486132
201,277,585.0078144573556
277,201,585.0078144573556
201,290,803.1342516414229
290,201,803.1342516414229
201,301,334.23308560274813
301,201,334.23308560274813
201,306,507.5452834475704
306,201,507.5452834475704
201,309,556.1050394718214
309,201,556.1050394718214
201,311,944.4743994604241
311,201,944.4743994604241
201,317,347.1498511606456
317,201,347.1498511606456
201,326,675.2308943025923
326,201,675.2308943025923
202,238,399.250530304347
238,202,399.250530304347
202,286,916.0971900149273
286,202,916.0971900149273
202,465,817.7023138310049
465,202,817.7023138310049
202,467,581.8051072870851
467,202,581.8051072870851
202,470,784.9560965104786
470,202,784.9560965104786
203,204,832.02995144513
204,203,832.02995144513
203,205,697.4186061944953
205,203,697.4186061944953
203,284,628.5113921971943
284,203,628.5113921971943
203,292,839.7041857782399
292,203,839.7041857782399
203,304,450.73828035189797
304,203,450.73828035189797
204,205,684.7388581910037
205,204,684.7388581910037
204,265,637.7316543416352
265,204,637.7316543416352
204,308,583.0390867645616
308,204,583.0390867645616
205,265,468.1260805939871
265,205,468.1260805939871
205,304,449.5831700558001
304,205,449.5831700558001
206,209,615.8108089645675
209,206,615.8108089645675
206,276,929.0757229835339
276,206,929.0757229835339
207,209,490.5254447825791
209,207,490.5254447825791
207,210,790.0008845595502
210,207,790.0008845595502
207,236,930.0773279115338
236,207,930.0773279115338
207,295,671.062726527283
295,207,671.062726527283
207,307,805.2504856138005
307,207,805.2504856138005
207,324,484.2949738260028
324,207,484.2949738260028
208,210,693.3303344647113
210,208,693.3303344647113
208,229,877.0862225775896
229,208,877.0862225775896
208,237,1241.2854248889184
237,208,1241.2854248889184
208,285,325.1069548408545
285,208,325.1069548408545
208,307,754.206377641933
307,208,754.206377641933
208,455,784.1017895532474
455,208,784.1017895532474
208,456,656.4830452022952
456,208,656.4830452022952
209,210,576.5248029158925
210,209,576.5248029158925
209,307,814.5628231647539
307,209,814.5628231647539
209,324,864.1118107872361
324,209,864.1118107872361
210,229,812.6549416625046
229,210,812.6549416625046
210,236,727.3172333844406
236,210,727.3172333844406
210,285,715.2881707780988
285,210,715.2881707780988
210,307,369.91241399020794
307,210,369.91241399020794
211,219,825.8490300534198
219,211,825.8490300534198
211,224,423.0127597266245
224,211,423.0127597266245
211,228,1384.936190476978
228,211,1384.936190476978
211,230,798.4604740352446
230,211,798.4604740352446
211,232,873.534293560389
232,211,873.534293560389
211,270,475.4939595358581
270,211,475.4939595358581
211,283,354.18232230718036
283,211,354.18232230718036
211,289,597.4895820710852
289,211,597.4895820710852
211,300,872.5567777669002
300,211,872.5567777669002
211,429,1164.7923464195037
429,211,1164.7923464195037
212,219,868.5795411171242
219,212,868.5795411171242
212,233,585.9268967194466
233,212,585.9268967194466
212,235,499.64294288094516
235,212,499.64294288094516
212,276,660.5767987346525
276,212,660.5767987346525
212,280,416.68802258674236
280,212,416.68802258674236
212,281,191.47359333516852
281,212,191.47359333516852
212,289,992.9963969760125
289,212,992.9963969760125
213,323,832.8843821800908
323,213,832.8843821800908
214,217,688.6797461345878
217,214,688.6797461345878
214,225,657.7053127582147
225,214,657.7053127582147
214,269,523.6688980339767
269,214,523.6688980339767
214,270,846.714878556435
270,214,846.714878556435
214,274,442.53294702258876
274,214,442.53294702258876
214,291,744.3310866362058
291,214,744.3310866362058
214,295,835.6650575944495
295,214,835.6650575944495
214,303,623.1967802725611
303,214,623.1967802725611
215,268,327.09445266782757
268,215,327.09445266782757
215,278,635.7455612469337
278,215,635.7455612469337
215,334,467.81890304514826
334,215,467.81890304514826
215,335,709.4154674214526
335,215,709.4154674214526
216,242,710.4664523419275
242,216,710.4664523419275
216,249,537.8614204735599
249,216,537.8614204735599
216,370,1377.6166086493074
370,216,1377.6166086493074
217,221,720.9778957271498
221,217,720.9778957271498
217,222,813.3151562494111
222,217,813.3151562494111
217,223,770.864510082219
223,217,770.864510082219
217,225,766.7629818811156
225,217,766.7629818811156
217,274,246.52512685114624
274,217,246.52512685114624
217,275,750.8572271550487
275,217,750.8572271550487
217,291,416.02010349805374
291,217,416.02010349805374
217,293,443.53873155991425
293,217,443.53873155991425
217,303,836.8443627966964
303,217,836.8443627966964
217,321,831.2494465331616
321,217,831.2494465331616
218,221,784.3350105709237
221,218,784.3350105709237
218,222,585.835177274568
222,218,585.835177274568
218,288,452.4150946276114
288,218,452.4150946276114
218,293,846.9353984774639
293,218,846.9353984774639
218,436,986.7006566654579
436,218,986.7006566654579
218,438,678.9036741109421
438,218,678.9036741109421
218,441,432.0938864946769
441,218,432.0938864946769
218,444,838.2403101591855
444,218,838.2403101591855
218,445,601.4481770311697
445,218,601.4481770311697
219,224,850.0495840926698
224,219,850.0495840926698
219,233,526.4007622312456
233,219,526.4007622312456
219,235,397.27188178071646
235,219,397.27188178071646
219,281,749.8108084603608
281,219,749.8108084603608
219,283,474.73109038134555
283,219,474.73109038134555
219,289,571.4788374750375
289,219,571.4788374750375
219,295,822.9991454353355
295,219,822.9991454353355
220,259,829.6449231584767
259,220,829.6449231584767
221,222,672.708221266076
222,221,672.708221266076
221,274,886.0402684542075
274,221,886.0402684542075
221,288,456.8382133413255
288,221,456.8382133413255
221,293,427.8560976074354
293,221,427.8560976074354
221,303,958.9664993753876
303,221,958.9664993753876
221,321,454.0406948558301
321,221,454.0406948558301
221,428,948.1401587520605
428,221,948.1401587520605
222,275,824.5673589002087
275,222,824.5673589002087
222,288,722.199363107156
288,222,722.199363107156
222,293,415.2843424559524
293,222,415.2843424559524
222,441,876.4901245860377
441,222,876.4901245860377
222,444,945.2636128723875
444,222,945.2636128723875
222,445,588.2751496736047
445,222,588.2751496736047
222,449,909.3029039506314
449,222,909.3029039506314
223,225,445.4050321550451
225,223,445.4050321550451
223,236,628.1199343857406
236,223,628.1199343857406
223,274,786.6410519426448
274,223,786.6410519426448
223,275,461.6334698302034
275,223,461.6334698302034
223,291,360.52255982882235
291,223,360.52255982882235
223,295,793.5909356716794
295,223,793.5909356716794
223,324,620.6280657262859
324,223,620.6280657262859
223,449,1005.4383789337894
449,223,1005.4383789337894
224,228,1000.7725995263398
228,224,1000.7725995263398
224,230,775.0603414061478
230,224,775.0603414061478
224,233,747.4368646543435
233,224,747.4368646543435
224,235,909.1458915098403
235,224,909.1458915098403
224,270,804.2231167366178
270,224,804.2231167366178
224,283,523.9663706142542
283,224,523.9663706142542
224,289,347.55355548509084
289,224,347.55355548509084
224,300,1035.866854153044
300,224,1035.866854153044
224,429,1179.1018033668486
429,224,1179.1018033668486
225,236,929.4791851470552
236,225,929.4791851470552
225,269,402.47516681535427
269,225,402.47516681535427
225,274,640.3610090562358
274,225,640.3610090562358
225,275,859.2892642434438
275,225,859.2892642434438
225,291,440.10176804932286
291,225,440.10176804932286
225,295,427.824542079444
295,225,427.824542079444
225,324,597.7249365897238
324,225,597.7249365897238
226,227,1306.1743042891267
227,226,1306.1743042891267
226,299,1260.021105846436
299,226,1260.021105846436
226,322,625.4718391198996
322,226,625.4718391198996
226,381,951.213489594861
381,226,951.213489594861
226,383,672.8636498323825
383,226,672.8636498323825
226,388,470.9197535244528
388,226,470.9197535244528
226,389,1024.866069929245
389,226,1024.866069929245
227,299,499.4656513190082
299,227,499.4656513190082
227,305,829.353450643201
305,227,829.353450643201
227,322,754.5970776028153
322,227,754.5970776028153
227,328,1205.950255092023
328,227,1205.950255092023
227,381,1121.1544620210427
381,227,1121.1544620210427
227,382,586.0039438186802
382,227,586.0039438186802
227,383,954.6472081019002
383,227,954.6472081019002
227,384,426.41461964154604
384,227,426.41461964154604
227,386,1029.1393701312927
386,227,1029.1393701312927
227,387,506.1711455370766
387,227,506.1711455370766
227,388,1110.360813279795
388,227,1110.360813279795
227,389,1058.2554326322675
389,227,1058.2554326322675
228,230,1073.0677144901802
230,228,1073.0677144901802
228,233,1343.2162776950395
233,228,1343.2162776950395
228,283,1516.0910459431473
283,228,1516.0910459431473
228,289,1157.3222303521693
289,228,1157.3222303521693
228,300,1497.3369188711094
300,228,1497.3369188711094
228,429,1302.8451383802221
429,228,1302.8451383802221
229,296,502.79111095233276
296,229,502.79111095233276
230,232,739.0523646460933
232,230,739.0523646460933
230,270,658.9640274163606
270,230,658.9640274163606
230,272,1029.7319259606259
272,230,1029.7319259606259
230,300,424.2781359557142
300,230,424.2781359557142
230,429,404.05800981435243
429,230,404.05800981435243
231,245,623.792905087053
245,231,623.792905087053
231,248,951.339582276028
248,231,951.339582276028
231,313,610.9984507088091
313,231,610.9984507088091
231,328,964.6395165499257
328,231,964.6395165499257
231,377,512.8141233283513
377,231,512.8141233283513
231,380,730.0514025174402
380,231,730.0514025174402
231,382,1174.6840125452516
382,231,1174.6840125452516
232,270,399.80121015147546
270,232,399.80121015147546
232,271,1056.7270734394608
271,232,1056.7270734394608
232,272,553.5205899342961
272,232,553.5205899342961
232,300,351.785116365125
300,232,351.785116365125
232,302,932.5089993052941
302,232,932.5089993052941
232,303,735.7247013802295
303,232,735.7247013802295
232,429,780.7861190262364
429,232,780.7861190262364
233,235,236.02538208461314
235,233,236.02538208461314
233,281,593.1323343645299
281,233,593.1323343645299
233,283,732.5833547359746
283,233,732.5833547359746
233,289,407.44747126436727
289,233,407.44747126436727
234,298,519.2550152635251
298,234,519.2550152635251
234,318,1321.316898435476
318,234,1321.316898435476
234,359,753.3845043125738
359,234,753.3845043125738
234,565,548.7353473066253
565,234,548.7353473066253
235,280,863.7144913647431
280,235,863.7144913647431
235,281,434.50868672582084
281,235,434.50868672582084
235,283,751.893554929816
283,235,751.893554929816
235,289,562.4569866005644
289,235,562.4569866005644
236,275,831.9824492787999
275,236,831.9824492787999
236,285,735.9221047263527
285,236,735.9221047263527
236,307,358.74128452251483
307,236,358.74128452251483
236,324,558.5077797252612
324,236,558.5077797252612
236,449,1077.4655629927006
449,236,1077.4655629927006
236,455,734.6417339433231
455,236,734.6417339433231
236,456,1120.6522804768128
456,236,1120.6522804768128
237,287,1313.5943350183024
287,237,1313.5943350183024
237,461,1377.075843429058
461,237,1377.075843429058
237,464,1337.3433486587983
464,237,1337.3433486587983
237,465,1124.2802237230896
465,237,1124.2802237230896
237,467,746.7190538587258
467,237,746.7190538587258
237,468,1017.4778290241337
468,237,1017.4778290241337
238,253,854.2965698762637
253,238,854.2965698762637
238,267,936.2599609061231
267,238,936.2599609061231
238,465,954.5677353463544
465,238,954.5677353463544
238,467,962.5020098664836
467,238,962.5020098664836
238,469,1112.3494861935537
469,238,1112.3494861935537
238,470,405.87530926072134
470,238,405.87530926072134
238,472,1155.4500366931695
472,238,1155.4500366931695
238,474,813.9513227771286
474,238,813.9513227771286
239,267,895.3242987736006
267,239,895.3242987736006
239,459,1613.5730383268285
459,239,1613.5730383268285
239,460,1135.2833998088317
460,239,1135.2833998088317
239,461,1278.5786905016732
461,239,1278.5786905016732
239,462,1321.866127988181
462,239,1321.866127988181
239,463,984.855746879201
463,239,984.855746879201
239,464,609.1939753612678
464,239,609.1939753612678
239,465,901.5730562571181
465,239,901.5730562571181
239,466,850.8257483682186
466,239,850.8257483682186
239,562,1744.7204087298283
562,239,1744.7204087298283
240,252,752.2732037597668
252,240,752.2732037597668
240,294,279.4173555832537
294,240,279.4173555832537
240,297,698.3006124439657
297,240,698.3006124439657
240,319,316.0530370201104
319,240,316.0530370201104
240,349,1417.480777754052
349,240,1417.480777754052
240,350,378.3093260173111
350,240,378.3093260173111
240,398,1347.1253769751324
398,240,1347.1253769751324
241,255,540.655698473028
255,241,540.655698473028
241,256,418.20241612187414
256,241,418.20241612187414
241,257,1275.9734564315245
257,241,1275.9734564315245
241,316,1239.5224846030744
316,241,1239.5224846030744
241,338,941.0936440932393
338,241,941.0936440932393
241,369,1170.4657667250829
369,241,1170.4657667250829
241,372,907.6224740332203
372,241,907.6224740332203
241,373,1507.2605260668947
373,241,1507.2605260668947
241,506,1693.1975749005035
506,241,1693.1975749005035
241,507,577.290025194669
507,241,577.290025194669
242,249,749.2189047911631
249,242,749.2189047911631
242,312,653.746652326667
312,242,653.746652326667
242,370,674.3798170252542
370,242,674.3798170252542
244,248,722.4865951641098
248,244,722.4865951641098
244,312,1300.7536381068726
312,244,1300.7536381068726
244,313,1460.2693052832553
313,244,1460.2693052832553
244,370,932.411796060206
370,244,932.411796060206
244,374,1239.287439296717
374,244,1239.287439296717
244,377,1295.1834470729204
377,244,1295.1834470729204
245,299,1123.5579744067863
299,245,1123.5579744067863
245,313,1234.1149212601877
313,245,1234.1149212601877
245,377,669.3942285313777
377,245,669.3942285313777
245,380,411.10542167735446
380,245,411.10542167735446
245,381,883.5571272148197
381,245,883.5571272148197
245,383,1194.1460724985498
383,245,1194.1460724985498
246,266,651.3441933270097
266,246,651.3441933270097
246,268,866.0115659072067
268,246,866.0115659072067
246,278,568.334473913587
278,246,568.334473913587
247,333,870.6114432630702
333,247,870.6114432630702
247,360,932.0976127247949
360,247,932.0976127247949
247,527,737.5961214444227
527,247,737.5961214444227
247,534,1206.5997593337725
534,247,1206.5997593337725
247,535,843.3970447573124
535,247,843.3970447573124
247,536,1034.4322559394739
536,247,1034.4322559394739
247,539,1348.6126772631162
539,247,1348.6126772631162
247,544,1903.8886326966979
544,247,1903.8886326966979
248,313,738.9182048702089
313,248,738.9182048702089
248,374,1063.4308302277157
374,248,1063.4308302277157
248,377,837.5546525041404
377,248,837.5546525041404
249,312,888.2359738088793
312,249,888.2359738088793
249,368,954.7695496181783
368,249,954.7695496181783
249,370,1370.5585165234947
370,249,1370.5585165234947
250,315,426.5271375729386
315,250,426.5271375729386
250,341,602.1214345901528
341,250,602.1214345901528
251,252,929.6560605609224
252,251,929.6560605609224
251,259,887.4889422222396
259,251,887.4889422222396
252,294,575.5009726949081
294,252,575.5009726949081
252,297,877.2502113689858
297,252,877.2502113689858
252,319,896.0211183377796
319,252,896.0211183377796
253,470,874.1086542749466
470,253,874.1086542749466
253,471,1610.3626268310952
471,253,1610.3626268310952
253,472,672.8110183479968
472,253,672.8110183479968
253,473,1314.8557785937012
473,253,1314.8557785937012
253,474,767.6341449249504
474,253,767.6341449249504
253,564,1121.2628597076737
564,253,1121.2628597076737
254,262,472.2479990289633
262,254,472.2479990289633
254,327,552.2517663485052
327,254,552.2517663485052
255,256,487.3572552037336
256,255,487.3572552037336
255,257,1140.9510218710614
257,255,1140.9510218710614
255,316,900.1372911021366
316,255,900.1372911021366
255,338,1216.8017056181493
338,255,1216.8017056181493
255,367,998.3224859700329
367,255,998.3224859700329
255,368,896.3004918412934
368,255,896.3004918412934
255,369,728.136156318445
369,255,728.136156318445
255,372,1292.2858290246015
372,255,1292.2858290246015
255,507,1116.5843677357445
507,255,1116.5843677357445
256,257,859.1995706168505
257,256,859.1995706168505
256,316,854.7685053870282
316,256,854.7685053870282
256,337,1487.0348383728037
337,256,1487.0348383728037
256,338,729.4449574818509
338,256,729.4449574818509
256,367,1305.008791157634
367,256,1305.008791157634
256,369,1215.362126586256
369,256,1215.362126586256
256,372,1325.1835616072542
372,256,1325.1835616072542
256,507,843.3255616162448
507,256,843.3255616162448
257,316,498.7825476298468
316,257,498.7825476298468
257,337,673.4671842384682
337,257,673.4671842384682
257,338,885.7131284670363
338,257,885.7131284670363
257,339,1208.9218828345222
339,257,1208.9218828345222
257,507,1577.617461759614
507,257,1577.617461759614
258,325,1055.0862155975224
325,258,1055.0862155975224
258,406,833.8910497781853
406,258,833.8910497781853
258,408,1468.9867340684023
408,258,1468.9867340684023
258,409,977.0726640661403
409,258,977.0726640661403
258,410,773.0618339008703
410,258,773.0618339008703
260,263,240.50197203108388
263,260,240.50197203108388
260,264,356.62647759596086
264,260,356.62647759596086
260,566,315.63885228957224
566,260,315.63885228957224
261,565,564.5961457980874
565,261,564.5961457980874
261,566,455.5137001312401
566,261,455.5137001312401
262,327,790.2536908485666
327,262,790.2536908485666
262,345,1346.2778082883622
345,262,1346.2778082883622
263,264,180.08200860431916
264,263,180.08200860431916
266,268,601.6256860915344
268,266,601.6256860915344
266,278,529.2269771794911
278,266,529.2269771794911
267,462,1693.595396246764
462,267,1693.595396246764
267,464,1260.287545955678
464,267,1260.287545955678
267,465,983.7505766333172
465,267,983.7505766333172
267,466,743.8561217085872
466,267,743.8561217085872
267,469,544.1192475309414
469,267,544.1192475309414
267,470,637.9988848206659
470,267,637.9988848206659
267,471,1528.058446066283
471,267,1528.058446066283
267,474,853.3318769245161
474,267,853.3318769245161
267,562,1719.4195999198087
562,267,1719.4195999198087
268,278,309.52369568817846
278,268,309.52369568817846
269,274,771.6639934680983
274,269,771.6639934680983
269,283,779.4645966793885
283,269,779.4645966793885
269,291,780.2424040358085
291,269,780.2424040358085
269,295,323.1776292183514
295,269,323.1776292183514
269,324,802.5144609143529
324,269,802.5144609143529
270,272,947.6497089279711
272,270,947.6497089279711
270,283,799.740208082822
283,270,799.740208082822
270,300,495.32736749693646
300,270,495.32736749693646
270,303,861.4005154729892
303,270,861.4005154729892
270,429,897.412166985786
429,270,897.412166985786
271,272,504.6611375637377
272,271,504.6611375637377
271,300,1067.9207344955705
300,271,1067.9207344955705
271,302,901.1017399028607
302,271,901.1017399028607
271,422,1266.861031005647
422,271,1266.861031005647
271,423,881.9734281010543
423,271,881.9734281010543
271,424,971.2559408505048
424,271,971.2559408505048
271,425,634.3408276125468
425,271,634.3408276125468
271,426,1337.0000175504179
426,271,1337.0000175504179
271,427,686.7535989914303
427,271,686.7535989914303
271,429,1092.4815071905757
429,271,1092.4815071905757
272,300,630.2004351606006
300,272,630.2004351606006
272,302,721.2134404403294
302,272,721.2134404403294
272,303,985.24680902949
303,272,985.24680902949
272,423,1288.7761299231192
423,272,1288.7761299231192
272,425,1138.6119697692131
425,272,1138.6119697692131
272,427,834.8055925544775
427,272,834.8055925544775
272,429,823.5473133067666
429,272,823.5473133067666
273,276,490.7189163320182
276,273,490.7189163320182
273,277,287.5325037545469
277,273,287.5325037545469
273,280,608.521661945879
280,273,608.521661945879
273,309,772.6509625491439
309,273,772.6509625491439
273,311,523.0069931959034
311,273,523.0069931959034
274,291,437.59547372196454
291,274,437.59547372196454
274,293,679.0426656498156
293,274,679.0426656498156
274,303,702.3636025616372
303,274,702.3636025616372
274,321,875.4971042269593
321,274,875.4971042269593
275,291,520.2804844147308
291,275,520.2804844147308
275,293,814.2804520162457
293,275,814.2804520162457
275,449,590.9456147909557
449,275,590.9456147909557
275,455,1085.3203404748294
455,275,1085.3203404748294
276,277,773.4621844143426
277,276,773.4621844143426
276,280,293.0157501707881
280,276,293.0157501707881
276,281,600.5906006249558
281,276,600.5906006249558
276,311,868.9036169575382
311,276,868.9036169575382
277,301,838.6302176045169
301,277,838.6302176045169
277,306,857.4957008116795
306,277,857.4957008116795
277,309,604.6348854879271
309,277,604.6348854879271
277,311,528.6608626232838
311,277,528.6608626232838
279,304,797.4909794213737
304,279,797.4909794213737
279,309,682.6499795561313
309,279,682.6499795561313
279,320,425.49308433586344
320,279,425.49308433586344
279,326,396.3537299597585
326,279,396.3537299597585
280,281,431.9316703520087
281,280,431.9316703520087
280,311,799.1868286433116
311,280,799.1868286433116
281,289,983.007696801877
289,281,983.007696801877
282,343,500.7946912003718
343,282,500.7946912003718
282,564,829.5194187959152
564,282,829.5194187959152
283,289,455.5645630275002
289,283,455.5645630275002
284,292,873.9209984569972
292,284,873.9209984569972
284,304,823.0463350962682
304,284,823.0463350962682
285,307,606.1570880678403
307,285,606.1570880678403
285,454,1291.3535159048718
454,285,1291.3535159048718
285,455,475.9069981165102
455,285,475.9069981165102
285,456,514.2409202988042
456,285,514.2409202988042
286,287,455.8842591026285
287,286,455.8842591026285
286,467,948.3832803558412
467,286,948.3832803558412
286,468,856.1995341877438
468,286,856.1995341877438
287,467,1074.1229137704163
467,287,1074.1229137704163
287,468,460.46131821721156
468,287,460.46131821721156
288,293,739.1764798942911
293,288,739.1764798942911
288,321,807.5526215802222
321,288,807.5526215802222
288,428,837.2401796505051
428,288,837.2401796505051
288,436,971.0776994034204
436,288,971.0776994034204
288,438,1006.2156033090441
438,288,1006.2156033090441
288,441,863.1546585516795
441,288,863.1546585516795
290,301,607.6472556009076
301,290,607.6472556009076
290,306,791.7380762870499
306,290,791.7380762870499
290,317,534.5616455461629
317,290,534.5616455461629
291,293,756.6718298275403
293,291,756.6718298275403
292,310,699.0409165285246
310,292,699.0409165285246
293,321,770.727865605029
321,293,770.727865605029
293,445,1002.9984086474367
445,293,1002.9984086474367
294,297,859.2147059751478
297,294,859.2147059751478
294,319,320.6814502892399
319,294,320.6814502892399
294,350,652.0704431105703
350,294,652.0704431105703
294,398,1168.3078815665547
398,294,1168.3078815665547
295,324,528.7021488890877
324,295,528.7021488890877
296,320,708.7028014112299
320,296,708.7028014112299
297,319,1014.3157409130944
319,297,1014.3157409130944
297,350,530.0508422366224
350,297,530.0508422366224
298,359,444.263473573764
359,298,444.263473573764
298,565,197.71260728314033
565,298,197.71260728314033
298,566,541.2808023961067
566,298,541.2808023961067
299,322,910.0383312627017
322,299,910.0383312627017
299,328,1056.7180745247497
328,299,1056.7180745247497
299,380,715.3379046716349
380,299,715.3379046716349
299,381,721.172377092512
381,299,721.172377092512
299,382,515.5076177812049
382,299,515.5076177812049
299,383,687.8269402066495
383,299,687.8269402066495
299,384,807.3337103690257
384,299,807.3337103690257
299,387,994.4597646561137
387,299,994.4597646561137
299,388,1249.7235558591237
388,299,1249.7235558591237
300,429,440.8345060855764
429,300,440.8345060855764
301,306,255.92765394697975
306,301,255.92765394697975
301,317,412.25752215416543
317,301,412.25752215416543
302,303,703.5731906422471
303,302,703.5731906422471
302,321,680.986283969934
321,302,680.986283969934
302,424,1136.9500046832027
424,302,1136.9500046832027
302,426,939.8659711400624
426,302,939.8659711400624
302,427,513.4654419683545
427,302,513.4654419683545
302,428,950.036313736856
428,302,950.036313736856
303,321,604.9507196366135
321,303,604.9507196366135
305,384,617.7202458296988
384,305,617.7202458296988
305,385,1311.5401056119467
385,305,1311.5401056119467
305,386,624.8945615790755
386,305,624.8945615790755
305,387,327.4117440792824
387,305,327.4117440792824
305,389,1083.0566853100565
389,305,1083.0566853100565
305,390,406.3117630178171
390,305,406.3117630178171
305,391,988.7506085411068
391,305,988.7506085411068
305,392,1239.4804224794145
392,305,1239.4804224794145
305,394,1547.769226222785
394,305,1547.769226222785
305,395,1116.9996697724282
395,305,1116.9996697724282
306,311,932.0087418489927
311,306,932.0087418489927
306,317,666.7378189650664
317,306,666.7378189650664
307,324,629.9437332194093
324,307,629.9437332194093
307,455,832.9573446734325
455,307,832.9573446734325
307,456,1094.9876682141612
456,307,1094.9876682141612
308,334,711.2621493459097
334,308,711.2621493459097
309,317,665.8399331122699
317,309,665.8399331122699
309,326,503.02937145380326
326,309,503.02937145380326
312,369,1200.7492998996306
369,312,1200.7492998996306
312,370,765.2164122880979
370,312,765.2164122880979
312,371,1168.2983792428367
371,312,1168.2983792428367
313,328,758.1046270593064
328,313,758.1046270593064
313,374,1293.3604139417228
374,313,1293.3604139417228
313,377,935.4021466103209
377,313,935.4021466103209
313,379,1258.4658739512354
379,313,1258.4658739512354
313,382,1264.477434035034
382,313,1264.477434035034
314,563,576.9621010058524
563,314,576.9621010058524
315,318,1378.6558897375053
318,315,1378.6558897375053
315,341,381.6141975685072
341,315,381.6141975685072
316,337,1087.5440600151082
337,316,1087.5440600151082
316,366,945.3116898120584
366,316,945.3116898120584
316,367,807.1897135609623
367,316,807.1897135609623
317,326,494.99454943925474
326,317,494.99454943925474
318,565,1570.5981787756418
565,318,1570.5981787756418
319,348,1398.9251730802262
348,319,1398.9251730802262
319,349,1125.1956600782808
349,319,1125.1956600782808
319,350,630.8324395494647
350,319,630.8324395494647
319,398,1054.140279920738
398,319,1054.140279920738
320,326,818.9864047809068
326,320,818.9864047809068
321,426,1194.7264894630057
426,321,1194.7264894630057
321,427,1114.7588001406348
427,321,1114.7588001406348
